;nome;num_colecao;extras;lingua;condicao;preco_unitario
228;Dratini;(26, 102);;Português;MP;1.26
229;Dratini;(26, 102);;Português;HP;1.29
230;Dratini;(26, 102);;Português;HP;1.58
231;Dratini;(26, 102);;Português / Inglês;MP;1.79
232;Dratini;(26, 102);;Português;D;1.9
233;Dratini;(26, 102);;Português;MP;1.98
234;Dratini;(26, 102);;Inglês;MP;1.99
235;Dratini;(26, 102);;Português;MP;2.25
236;Dratini;(26, 102);;Português;HP;2.3
237;Dratini;(26, 102);;Português;MP;2.5
238;Dratini;(26, 102);;Português;HP;2.5
239;Dratini;(26, 102);;Italiano;NM;2.9
240;Dratini;(26, 102);;Português;HP;3.5
241;Dratini;(26, 102);;Inglês;D;3.9
242;Dratini;(26, 102);;Inglês;MP;4.0
243;Dratini;(26, 102);;Inglês;MP;4.5
244;Dratini;(26, 102);;Português;SP;4.99
245;Dratini;(26, 102);;Português;SP;5.99
246;Dratini;(26, 102);;Português;SP;6.29
247;Dratini;(26, 102);;Inglês;SP;14.39
248;Dratini;(26, 102);;Inglês;SP;15.9
249;Dratini;(26, 102);;Português;NM;20.25
250;Dratini;(26, 102);;Japonês;MP;25.0
251;Dratini;(26, 102);Edition One;Português;MP;29.5
252;Dratini;(26, 102);;Português;M;49.5
253;Dratini;(26, 102);Edition One;Português;M;108.0
254;Growlithe;(28, 102);;Português;HP;0.2
255;Growlithe;(28, 102);;Português;HP;0.5
256;Growlithe;(28, 102);;Português;HP;0.5
257;Growlithe;(28, 102);Alterada;Português;SP;0.59
258;Growlithe;(28, 102);;Português;MP;0.72
259;Growlithe;(28, 102);;Português;HP;1.02
260;Growlithe;(28, 102);;Português;D;1.13
261;Growlithe;(28, 102);;Português;HP;1.35
262;Growlithe;(28, 102);;Inglês;MP;1.5
263;Growlithe;(28, 102);;Português;MP;1.58
264;Growlithe;(28, 102);;Português;D;1.9
265;Growlithe;(28, 102);;Português;D;1.9
266;Growlithe;(28, 102);;Português;HP;1.99
267;Growlithe;(28, 102);;Português;MP;2.0
268;Growlithe;(28, 102);;Português;HP;2.1
269;Growlithe;(28, 102);;Português;MP;2.5
270;Growlithe;(28, 102);;Português;SP;2.7
271;Growlithe;(28, 102);;Português;SP;3.59
272;Growlithe;(28, 102);;Italiano;SP;3.9
273;Growlithe;(28, 102);;Inglês;MP;3.9
274;Growlithe;(28, 102);;Português;HP;3.98
275;Growlithe;(28, 102);;Inglês;HP;4.3
276;Growlithe;(28, 102);;Inglês;MP;4.5
277;Growlithe;(28, 102);;Inglês;SP;4.7
278;Growlithe;(28, 102);;Português;SP;4.99
279;Growlithe;(28, 102);;Português;MP;6.9
280;Growlithe;(28, 102);;Inglês;MP;6.9
281;Growlithe;(28, 102);;Português;SP;6.9
282;Growlithe;(28, 102);;Japonês;NM;8.01
283;Growlithe;(28, 102);;Inglês;SP;8.01
284;Growlithe;(28, 102);;Português;SP;8.01
285;Growlithe;(28, 102);;Português;SP;9.9
286;Growlithe;(28, 102);;Inglês;SP;9.9
287;Growlithe;(28, 102);;Português;NM;14.31
288;Growlithe;(28, 102);Edition One;Português;D;14.9
289;Growlithe;(28, 102);;Português;NM;17.91
290;Growlithe;(28, 102);;Português;NM;19.9
291;Growlithe;(28, 102);Edition One;Português;MP;21.25
292;Growlithe;(28, 102);;Inglês;NM;22.5
293;Growlithe;(28, 102);Edition One;Português;D;29.5
294;Growlithe;(28, 102);Shadowless;Inglês;MP;29.5
295;Growlithe;(28, 102);;Português;M;35.91
296;Growlithe;(28, 102);Edition One;Português;SP;49.9
297;Growlithe;(28, 102);Edition One;Português;NM;98.9
298;Growlithe;(28, 102);Edition One;Português;M;135.0
299;Haunter;(29, 102);;Inglês;HP;1.9
300;Haunter;(29, 102);;Português;MP;2.13
301;Haunter;(29, 102);;Português;HP;2.99
302;Haunter;(29, 102);;Português;MP;3.5
303;Haunter;(29, 102);;Inglês;D;3.9
304;Haunter;(29, 102);;Inglês;MP;4.5
305;Haunter;(29, 102);;Inglês;SP;7.0
306;Haunter;(29, 102);;Português;MP;7.98
307;Haunter;(29, 102);;Inglês;MP;8.99
308;Haunter;(29, 102);;Português;MP;8.99
309;Haunter;(29, 102);;Português;SP;8.99
310;Haunter;(29, 102);;Português;SP;9.99
311;Haunter;(29, 102);;Português;SP;11.69
312;Haunter;(29, 102);;Alemão;SP;14.5
313;Haunter;(29, 102);;Português;SP;14.9
314;Haunter;(29, 102);;Português;NM;17.09
315;Haunter;(29, 102);;Português;NM;17.91
316;Haunter;(29, 102);;Japonês;HP;29.99
317;Haunter;(29, 102);Edition One;Português;M;135.0
318;Ivysaur;(30, 102);;Inglês;HP;0.53
319;Ivysaur;(30, 102);;Português;D;1.8
320;Ivysaur;(30, 102);;Inglês;MP;2.0
321;Ivysaur;(30, 102);;Português;SP;2.5
322;Ivysaur;(30, 102);;Inglês;SP;2.55
323;Ivysaur;(30, 102);;Português;SP;2.69
324;Ivysaur;(30, 102);;Português;MP;3.9
325;Ivysaur;(30, 102);;Inglês;MP;4.5
326;Ivysaur;(30, 102);;Português;SP;4.9
327;Ivysaur;(30, 102);;Inglês;MP;6.75
328;Ivysaur;(30, 102);;Português;HP;8.9
329;Ivysaur;(30, 102);;Português;MP;15.9
330;Ivysaur;(30, 102);;Inglês;MP;15.9
331;Ivysaur;(30, 102);;Português;NM;17.91
332;Ivysaur;(30, 102);;Inglês;MP;19.5
333;Ivysaur;(30, 102);;Português;SP;22.9
334;Ivysaur;(30, 102);;Português;SP;24.5
335;Ivysaur;(30, 102);;Japonês;SP;29.99
336;Ivysaur;(30, 102);Edition One;Português;HP;30.0
337;Ivysaur;(30, 102);Edition One;Português;HP;34.0
338;Ivysaur;(30, 102);;Inglês;NM;44.9
339;Ivysaur;(30, 102);Edition One;Português;D;50.0
340;Ivysaur;(30, 102);Edition One;Português;HP;50.0
341;Ivysaur;(30, 102);;Português;M;53.91
342;Ivysaur;(30, 102);Edition One;Português;HP;55.0
343;Ivysaur;(30, 102);;Português;M;62.91
344;Jynx;(31, 102);;Português;MP;0.18
345;Jynx;(31, 102);;Português;MP;0.4
346;Jynx;(31, 102);;Português;MP;0.43
347;Jynx;(31, 102);;Português;HP;0.51
348;Jynx;(31, 102);;Português;D;0.99
349;Jynx;(31, 102);;Português;MP;1.5
350;Jynx;(31, 102);;Português;D;1.9
351;Jynx;(31, 102);;Português;D;1.9
352;Jynx;(31, 102);;Português;MP;2.25
353;Jynx;(31, 102);;Português;HP;2.3
354;Jynx;(31, 102);;Português;MP;2.5
355;Jynx;(31, 102);;Português;HP;2.99
356;Jynx;(31, 102);;Português;MP;3.0
357;Jynx;(31, 102);;Português;MP;3.98
358;Jynx;(31, 102);;Inglês;MP;3.98
359;Jynx;(31, 102);;Inglês;HP;4.3
360;Jynx;(31, 102);;Inglês;MP;4.5
361;Jynx;(31, 102);;Português;SP;6.29
362;Jynx;(31, 102);;Português;SP;7.98
363;Jynx;(31, 102);;Português;SP;8.91
364;Jynx;(31, 102);;Português;SP;9.99
365;Jynx;(31, 102);;Inglês;SP;9.99
366;Jynx;(31, 102);;Português;NM;13.5
367;Jynx;(31, 102);;Inglês;SP;15.9
368;Jynx;(31, 102);;Português;NM;17.91
369;Jynx;(31, 102);;Português;NM;25.0
370;Jynx;(31, 102);;Português;M;36.0
371;Jynx;(31, 102);Shadowless;Inglês;MP;39.99
372;Jynx;(31, 102);Edition One;Português;SP;47.9
373;Jynx;(31, 102);Edition One;Português;NM;68.0
374;Jynx;(31, 102);Edition One;Português;M;90.0
375;Kadabra;(32, 102);;Português;HP;3.5
376;Kadabra;(32, 102);;Português;HP;3.9
377;Kadabra;(32, 102);;Português / Inglês;MP;4.95
378;Kadabra;(32, 102);;Inglês;MP;8.0
379;Kadabra;(32, 102);;Português;MP;8.9
380;Kadabra;(32, 102);;Português;HP;9.9
381;Kadabra;(32, 102);;Português;HP;9.99
382;Kadabra;(32, 102);;Português;SP;10.0
383;Kadabra;(32, 102);;Português;SP;13.9
384;Kadabra;(32, 102);;Português;SP;14.9
385;Kadabra;(32, 102);;Português;MP;15.0
386;Kadabra;(32, 102);;Português / Inglês;SP;15.21
387;Kadabra;(32, 102);;Português;MP;16.9
388;Kadabra;(32, 102);;Inglês;MP;16.9
389;Kadabra;(32, 102);;Português / Inglês;NM;19.98
390;Kadabra;(32, 102);;Inglês;SP;20.0
391;Kadabra;(32, 102);;Português;SP;24.9
392;Kadabra;(32, 102);;Português;SP;24.99
393;Kadabra;(32, 102);;Inglês;SP;24.99
394;Kadabra;(32, 102);;Inglês;NM;31.5
395;Kadabra;(32, 102);Edition One;Português;HP;34.5
396;Kadabra;(32, 102);;Português;NM;39.9
397;Kadabra;(32, 102);Edition One;Português;MP;104.41
398;Kadabra;(32, 102);Edition One;Português;M;139.5
399;Kadabra;(32, 102);Edition One;Português;M;180.0
400;Kakuna;(33, 102);;Português / Inglês;HP;0.17
401;Kakuna;(33, 102);;Português;MP;0.4
402;Kakuna;(33, 102);;Inglês;MP;0.98
403;Kakuna;(33, 102);;Inglês;HP;0.98
404;Kakuna;(33, 102);;Português;HP;1.0
405;Kakuna;(33, 102);;Português;MP;1.35
406;Kakuna;(33, 102);;Português;D;1.9
407;Kakuna;(33, 102);;Italiano;D;1.9
408;Kakuna;(33, 102);;Português;MP;1.98
409;Kakuna;(33, 102);;Inglês;HP;1.99
410;Kakuna;(33, 102);;Português;HP;2.3
411;Kakuna;(33, 102);;Português;MP;2.5
412;Kakuna;(33, 102);;Português;SP;2.7
413;Kakuna;(33, 102);;Português;NM;2.9
414;Kakuna;(33, 102);;Italiano;NM;2.9
415;Kakuna;(33, 102);;Português;SP;2.98
416;Kakuna;(33, 102);;Alemão;SP;2.98
417;Kakuna;(33, 102);;Português;SP;3.0
418;Kakuna;(33, 102);Edition One;Português;HP;3.4
419;Kakuna;(33, 102);;Inglês;MP;4.5
420;Kakuna;(33, 102);;Inglês;SP;4.7
421;Kakuna;(33, 102);;Português;SP;4.99
422;Kakuna;(33, 102);;Português;NM;5.98
423;Kakuna;(33, 102);;Português;SP;6.29
424;Kakuna;(33, 102);;Português;SP;8.09
425;Kakuna;(33, 102);;Português;SP;8.91
426;Kakuna;(33, 102);;Inglês;SP;12.9
427;Kakuna;(33, 102);Edition One;Português;MP;39.9
428;Kakuna;(33, 102);;Português;M;44.91
429;Kakuna;(33, 102);Edition One;Português;NM;89.9
430;Machoke;(34, 102);;Inglês;HP;0.1
431;Machoke;(34, 102);;Português;HP;0.1
432;Machoke;(34, 102);;Inglês;HP;0.1
433;Machoke;(34, 102);;Português;HP;0.1
434;Machoke;(34, 102);;Português;D;0.1
435;Machoke;(34, 102);;Inglês;HP;0.15
436;Machoke;(34, 102);;Português;HP;0.23
437;Machoke;(34, 102);;Português;MP;0.26
438;Machoke;(34, 102);;Português;MP;0.29
439;Machoke;(34, 102);;Português;D;0.45
440;Machoke;(34, 102);;Português;HP;0.45
441;Machoke;(34, 102);;Português;D;0.7
442;Machoke;(34, 102);;Inglês;D;0.7
443;Machoke;(34, 102);;Português;HP;0.71
444;Machoke;(34, 102);;Português;MP;0.94
445;Machoke;(34, 102);;Inglês;MP;0.94
446;Machoke;(34, 102);;Inglês;HP;0.99
447;Machoke;(34, 102);;Português;HP;1.0
448;Machoke;(34, 102);;Português;MP;1.13
449;Machoke;(34, 102);;Inglês;MP;1.5
450;Machoke;(34, 102);;Português;SP;1.7
451;Machoke;(34, 102);Alterada;Português;SP;1.79
452;Machoke;(34, 102);;Português;D;1.9
453;Machoke;(34, 102);;Português;MP;1.98
454;Machoke;(34, 102);;Inglês;MP;1.98
455;Machoke;(34, 102);;Português;MP;2.0
456;Machoke;(34, 102);;Inglês;SP;2.08
457;Machoke;(34, 102);;Português;HP;2.3
458;Machoke;(34, 102);;Português;MP;2.5
459;Machoke;(34, 102);;Português;MP;2.5
460;Machoke;(34, 102);;Português;SP;2.7
461;Machoke;(34, 102);;Português / Inglês;MP;3.0
462;Machoke;(34, 102);;Inglês;D;3.9
463;Machoke;(34, 102);;Português;SP;3.9
464;Machoke;(34, 102);;Alemão;SP;3.9
465;Machoke;(34, 102);;Italiano;NM;3.9
466;Machoke;(34, 102);;Inglês;HP;4.3
467;Machoke;(34, 102);;Inglês;MP;4.5
468;Machoke;(34, 102);;Inglês;SP;4.7
469;Machoke;(34, 102);;Português;SP;4.99
470;Machoke;(34, 102);;Português / Inglês;SP;5.39
471;Machoke;(34, 102);;Inglês;NM;5.99
472;Machoke;(34, 102);;Português;NM;8.9
473;Machoke;(34, 102);;Português;NM;13.95
474;Machoke;(34, 102);Alterada;Português;M;18.0
475;Machoke;(34, 102);Edition One;Português;HP;25.5
476;Machoke;(34, 102);;Português;M;63.0
477;Machoke;(34, 102);Edition One;Português;SP;85.41
478;Machoke;(34, 102);Edition One;Português;M;112.68
479;Magikarp;(35, 102);;Português;HP;0.94
480;Magikarp;(35, 102);;Português;D;1.9
481;Magikarp;(35, 102);;Português;D;1.9
482;Magikarp;(35, 102);;Português;HP;2.3
483;Magikarp;(35, 102);;Português;MP;2.5
484;Magikarp;(35, 102);;Italiano;NM;3.9
485;Magikarp;(35, 102);;Inglês;HP;4.3
486;Magikarp;(35, 102);;Inglês;MP;4.5
487;Magikarp;(35, 102);;Português;MP;5.0
488;Magikarp;(35, 102);;Português;MP;5.9
489;Magikarp;(35, 102);;Português;MP;9.99
490;Magikarp;(35, 102);;Português;SP;14.31
491;Magikarp;(35, 102);;Português;MP;14.99
492;Magikarp;(35, 102);;Português;SP;19.9
493;Magikarp;(35, 102);;Inglês;SP;19.99
494;Magikarp;(35, 102);;Português;SP;19.99
495;Magikarp;(35, 102);;Português;SP;19.99
496;Magikarp;(35, 102);;Inglês;SP;19.99
497;Magikarp;(35, 102);Shadowless;Inglês;D;24.5
498;Magikarp;(35, 102);;Português;NM;32.39
499;Magikarp;(35, 102);Shadowless;Inglês;HP;39.5
500;Magikarp;(35, 102);;Japonês;HP;39.99
501;Magikarp;(35, 102);;Português;NM;44.91
502;Magikarp;(35, 102);Edition One;Português;D;49.9
503;Magikarp;(35, 102);Edition One;Português;HP;55.0
504;Magikarp;(35, 102);;Português;M;72.0
505;Magikarp;(35, 102);Edition One;Português;MP;150.0
506;Magikarp;(35, 102);Edition One;Português;M;225.0
507;Magikarp;(35, 102);Edition One;Português;NM;380.0
508;Magmar;(36, 102);;Português;D;0.7
509;Magmar;(36, 102);;Português;D;1.9
510;Magmar;(36, 102);;Português;HP;1.9
511;Magmar;(36, 102);;Português;MP;2.0
512;Magmar;(36, 102);;Português;HP;2.3
513;Magmar;(36, 102);;Português;MP;2.5
514;Magmar;(36, 102);;Português;HP;2.99
515;Magmar;(36, 102);;Português;SP;4.5
516;Magmar;(36, 102);;Português;MP;7.9
517;Magmar;(36, 102);;Português;SP;9.99
518;Magmar;(36, 102);;Inglês;SP;13.95
519;Magmar;(36, 102);;Japonês;NM;20.25
520;Magmar;(36, 102);Edition One;Português;HP;34.9
